user_id,gender,age,location,device
2705,Male,53,FR,Desktop
2706,Female,36,NL,Desktop
2707,Male,38,US,Desktop
2708,Male,54,UK,Mobile
2709,Female,30,UK,Desktop
2710,Non-binary,59,US,Desktop
2711,Male,41,DE,Mobile
2712,Male,34,US,Desktop
2713,Male,33,FR,Desktop
2714,Female,37,BR,Mobile
2715,Male,62,FR,Mobile
2716,Female,22,BR,Mobile
2717,Non-binary,41,US,Desktop
2718,Male,57,US,Mobile
2719,Female,40,BR,Mobile
2720,Female,44,IN,Mobile
2721,Female,34,BR,Desktop
2722,Male,24,BR,Desktop
2723,Male,48,BR,Mobile
2724,Male,61,BR,Mobile
2725,Female,42,BR,Mobile
2726,Female,38,BR,Mobile
2727,Male,24,US,Desktop
2728,Male,62,US,Mobile
2729,Female,58,UK,Desktop
2730,Male,60,NL,Desktop
2731,Male,34,BR,Desktop
2732,Female,47,UK,Mobile
2733,Male,38,UK,Mobile
2734,Male,29,IN,Mobile
2735,Male,27,US,Tablet
2736,Male,36,IN,Desktop
2737,Female,44,US,Desktop
2738,Female,23,UK,Desktop
2739,Female,50,DE,Mobile
2740,Male,39,UK,Desktop
2741,Female,59,US,Desktop
2742,Male,31,US,Mobile
2743,Female,20,UK,Tablet
2744,Male,32,UK,Desktop
2745,Female,63,IN,Tablet
2746,Male,33,US,Desktop
2747,Male,51,DE,Mobile
2748,Female,57,US,Mobile
2749,Male,31,JP,Mobile
2750,Male,48,IN,Desktop
2751,Female,27,JP,Mobile
2752,Female,35,IN,Desktop
2753,Male,31,UK,Mobile
2754,Female,49,BR,Mobile
2755,Female,59,UK,Mobile
2756,Female,29,IN,Desktop
2757,Female,31,DE,Mobile
2758,Female,56,DE,Mobile
2759,Female,39,IN,Mobile
2760,Female,42,IN,Mobile
2761,Female,51,JP,Tablet
2762,Male,24,US,Mobile
2763,Male,58,US,Mobile
2764,Male,35,UK,Mobile
2765,Female,48,DE,Mobile
2766,Male,38,NL,Mobile
2767,Female,53,UK,Mobile
2768,Female,46,IN,Mobile
2769,Non-binary,26,US,Mobile
2770,Male,26,BR,Mobile
2771,Female,59,IN,Desktop
2772,Female,42,FR,Mobile
2773,Male,30,UK,Desktop
2774,Female,24,US,Desktop
2775,Male,24,US,Desktop
2776,Female,61,BR,Mobile
2777,Female,63,DE,Desktop
2778,Male,36,US,Desktop
2779,Male,27,JP,Tablet
2780,Male,37,BR,Desktop
2781,Male,24,IN,Mobile
2782,Female,43,DE,Tablet
2783,Male,47,JP,Desktop
2784,Male,64,US,Mobile
2785,Female,32,US,Mobile
2786,Female,27,IN,Tablet
2787,Female,24,IN,Mobile
2788,Female,35,NL,Desktop
2789,Male,46,US,Mobile
2790,Female,21,UK,Desktop
2791,Male,53,BR,Mobile
2792,Female,39,IN,Desktop
2793,Non-binary,55,UK,Mobile
2794,Female,39,US,Tablet
2795,Female,25,BR,Mobile
2796,Female,19,BR,Mobile
2797,Male,44,DE,Mobile
2798,Female,43,FR,Mobile
2799,Female,56,JP,Tablet
2800,Non-binary,59,US,Mobile
2801,Female,25,FR,Mobile
2802,Male,32,FR,Desktop
2803,Female,27,NL,Mobile
2804,Male,23,IN,Mobile
2805,Male,18,FR,Desktop
2806,Male,21,NL,Mobile
2807,Female,42,US,Desktop
2808,Male,25,BR,Desktop
2809,Male,27,US,Mobile
2810,Male,23,US,Mobile
2811,Female,52,NL,Desktop
2812,Female,47,FR,Mobile
2813,Male,63,JP,Desktop
2814,Male,23,BR,Mobile
2815,Female,27,IN,Mobile
2816,Male,39,UK,Desktop
2817,Female,48,NL,Mobile
2818,Male,24,JP,Mobile
2819,Female,27,DE,Mobile
2820,Male,37,IN,Desktop
2821,Female,18,NL,Desktop
2822,Male,36,US,Mobile
2823,Female,53,FR,Mobile
2824,Non-binary,42,US,Tablet
2825,Female,38,US,Mobile
2826,Male,40,US,Mobile
2827,Male,62,US,Mobile
2828,Female,42,DE,Mobile
2829,Female,43,IN,Mobile
2830,Male,61,DE,Desktop
2831,Male,25,IN,Desktop
2832,Male,22,FR,Mobile
2833,Female,39,US,Mobile
2834,Female,32,US,Mobile
2835,Female,27,JP,Mobile
2836,Female,23,FR,Desktop
2837,Male,59,JP,Mobile
2838,Male,46,UK,Desktop
2839,Male,50,BR,Mobile
2840,Female,23,IN,Mobile
2841,Male,34,JP,Tablet
2842,Male,47,US,Mobile
2843,Male,42,JP,Mobile
2844,Male,50,DE,Mobile
2845,Female,49,IN,Tablet
2846,Male,37,NL,Mobile
2847,Male,54,FR,Mobile
2848,Female,30,UK,Mobile
2849,Male,21,IN,Mobile
2850,Male,60,UK,Mobile
2851,Male,19,NL,Mobile
2852,Female,31,FR,Desktop
2853,Male,23,BR,Desktop
2854,Female,28,NL,Mobile
2855,Female,36,BR,Mobile
2856,Female,24,NL,Mobile
2857,Male,39,BR,Mobile
2858,Female,61,BR,Desktop
2859,Male,24,BR,Mobile
2860,Male,61,IN,Desktop
2861,Female,37,NL,Mobile
2862,Male,45,US,Desktop
2863,Male,38,BR,Desktop
2864,Male,32,US,Desktop
2865,Male,23,US,Desktop
2866,Male,45,IN,Desktop
2867,Female,61,DE,Mobile
2868,Female,42,NL,Mobile
2869,Male,46,JP,Mobile
2870,Female,48,US,Desktop
2871,Male,36,US,Mobile
2872,Male,23,US,Tablet
2873,Male,41,US,Mobile
2874,Male,58,BR,Desktop
2875,Male,32,IN,Mobile
2876,Male,58,FR,Tablet
2877,Male,58,UK,Mobile
2878,Female,29,NL,Mobile
2879,Male,45,US,Desktop
2880,Male,53,BR,Mobile
2881,Male,41,FR,Mobile
2882,Female,50,US,Desktop
2883,Male,60,IN,Desktop
2884,Female,47,BR,Mobile
2885,Male,57,UK,Mobile
2886,Male,55,FR,Mobile
2887,Female,56,FR,Mobile
2888,Male,58,US,Desktop
2889,Male,28,US,Mobile
2890,Male,18,BR,Mobile
2891,Non-binary,25,JP,Mobile
2892,Female,29,FR,Desktop
2893,Female,50,FR,Mobile
2894,Non-binary,41,FR,Mobile
2895,Male,40,DE,Tablet
2896,Non-binary,18,US,Desktop
2897,Male,50,DE,Mobile
2898,Female,35,IN,Tablet
2899,Male,53,IN,Mobile
2900,Male,23,JP,Mobile
2901,Female,31,US,Mobile
2902,Male,20,NL,Mobile
2903,Non-binary,31,FR,Desktop
2904,Male,61,US,Mobile
2905,Female,41,US,Desktop
2906,Non-binary,38,IN,Mobile
2907,Male,30,BR,Mobile
2908,Female,30,FR,Mobile
2909,Female,49,UK,Mobile
2910,Female,64,NL,Tablet
2911,Male,53,US,Desktop
2912,Female,52,US,Desktop
2913,Female,40,NL,Desktop
2914,Male,22,UK,Mobile
2915,Male,52,JP,Mobile
2916,Male,56,NL,Mobile
2917,Female,41,US,Desktop
2918,Male,22,US,Mobile
2919,Female,51,BR,Mobile
2920,Non-binary,61,US,Desktop
2921,Male,28,US,Mobile
2922,Male,25,DE,Mobile
2923,Female,52,UK,Mobile
2924,Male,33,FR,Mobile
2925,Female,51,NL,Mobile
2926,Female,51,US,Desktop
2927,Female,30,IN,Desktop
2928,Male,19,DE,Mobile
2929,Female,44,FR,Desktop
2930,Female,37,US,Desktop
2931,Male,58,FR,Desktop
2932,Female,34,UK,Tablet
2933,Female,29,NL,Desktop
2934,Female,58,UK,Mobile
2935,Male,52,JP,Mobile
2936,Male,47,US,Mobile
2937,Male,62,IN,Mobile
2938,Male,54,IN,Tablet
2939,Male,58,DE,Desktop
2940,Non-binary,55,UK,Mobile
2941,Male,36,DE,Tablet
2942,Female,20,JP,Desktop
2943,Male,46,FR,Mobile
2944,Male,53,NL,Tablet
2945,Male,64,US,Mobile
2946,Male,50,IN,Mobile
2947,Female,44,US,Mobile
2948,Female,45,US,Tablet
2949,Female,23,UK,Mobile
2950,Male,18,NL,Mobile
2951,Female,20,IN,Desktop
2952,Male,60,IN,Desktop
2953,Female,55,US,Mobile
2954,Female,30,DE,Mobile
2955,Male,37,IN,Tablet
2956,Male,40,NL,Desktop
2957,Male,29,US,Mobile
2958,Male,37,DE,Mobile
2959,Female,34,FR,Mobile
2960,Female,50,JP,Desktop
2961,Non-binary,53,BR,Mobile
2962,Male,22,US,Desktop
2963,Female,39,BR,Mobile
2964,Male,64,UK,Desktop
2965,Female,58,IN,Mobile
2966,Male,55,DE,Desktop
2967,Male,52,US,Mobile
2968,Female,18,DE,Mobile
2969,Male,63,UK,Mobile
2970,Male,52,US,Mobile
2971,Female,59,FR,Mobile
2972,Male,60,BR,Desktop
2973,Female,29,IN,Desktop
2974,Female,18,DE,Mobile
2975,Female,48,US,Mobile
2976,Female,39,NL,Mobile
2977,Female,18,DE,Desktop
2978,Female,30,US,Mobile
2979,Female,64,IN,Mobile
2980,Female,35,JP,Mobile
2981,Male,30,US,Mobile
2982,Male,48,IN,Mobile
2983,Female,49,FR,Mobile
2984,Male,33,UK,Mobile
2985,Male,57,FR,Desktop
2986,Male,45,US,Mobile
2987,Female,25,US,Desktop
2988,Male,33,JP,Mobile
2989,Female,57,FR,Desktop
2990,Female,22,UK,Desktop
2991,Female,18,DE,Mobile
2992,Male,48,JP,Desktop
2993,Female,38,DE,Mobile
2994,Female,29,IN,Mobile
2995,Male,40,IN,Desktop
2996,Female,26,UK,Desktop
2997,Male,35,BR,Mobile
2998,Non-binary,28,BR,Mobile
2999,Male,45,IN,Mobile
3000,Female,49,UK,Mobile
3001,Female,60,US,Tablet
3002,Male,21,US,Mobile
3003,Female,33,FR,Tablet
3004,Male,30,IN,Mobile
3005,Female,45,BR,Desktop
3006,Female,43,FR,Tablet
3007,Male,59,US,Desktop
3008,Male,61,US,Mobile
3009,Female,54,IN,Mobile
3010,Male,27,NL,Mobile
3011,Female,19,IN,Desktop
3012,Female,60,US,Tablet
3013,Female,62,DE,Mobile
3014,Male,29,IN,Mobile
3015,Female,20,US,Mobile
3016,Female,49,US,Mobile
3017,Male,45,BR,Mobile
3018,Male,59,FR,Mobile
3019,Male,45,JP,Desktop
3020,Male,53,IN,Mobile
3021,Female,54,BR,Desktop
3022,Male,18,US,Mobile
3023,Female,24,NL,Mobile
3024,Male,54,IN,Desktop
3025,Male,26,DE,Desktop
3026,Male,27,JP,Mobile
3027,Female,53,BR,Desktop
3028,Female,27,US,Mobile
3029,Male,25,NL,Mobile
3030,Female,18,BR,Tablet
3031,Male,40,US,Tablet
3032,Male,47,UK,Mobile
3033,Male,52,BR,Tablet
3034,Non-binary,60,US,Desktop
3035,Female,48,UK,Mobile
3036,Female,53,BR,Mobile
3037,Male,27,IN,Mobile
3038,Male,34,NL,Mobile
3039,Female,32,JP,Tablet
3040,Male,21,JP,Mobile
3041,Female,63,NL,Mobile
3042,Female,29,US,Mobile
3043,Male,39,IN,Mobile
3044,Female,34,US,Desktop
3045,Non-binary,20,IN,Mobile
3046,Male,60,FR,Mobile
3047,Female,28,DE,Mobile
3048,Female,22,FR,Desktop
3049,Male,34,NL,Desktop
3050,Female,24,JP,Desktop
3051,Male,64,US,Mobile
3052,Female,26,JP,Mobile
3053,Female,32,US,Desktop
3054,Female,30,BR,Desktop
3055,Female,19,IN,Mobile
3056,Female,18,DE,Desktop
3057,Male,42,US,Mobile
3058,Male,28,IN,Mobile
3059,Male,21,IN,Tablet
3060,Female,31,UK,Mobile
3061,Male,30,NL,Tablet
3062,Male,37,IN,Desktop
3063,Female,64,US,Tablet
3064,Male,32,FR,Mobile
3065,Male,51,DE,Desktop
3066,Male,54,US,Desktop
3067,Male,20,IN,Mobile
3068,Female,41,UK,Mobile
3069,Male,39,JP,Mobile
3070,Male,41,FR,Mobile
3071,Non-binary,26,NL,Tablet
3072,Female,39,DE,Mobile
3073,Female,23,DE,Desktop
3074,Female,62,IN,Mobile
3075,Female,45,BR,Mobile
3076,Male,19,IN,Tablet
3077,Female,41,DE,Mobile
3078,Female,61,UK,Mobile
3079,Male,52,US,Mobile
3080,Male,30,IN,Mobile
3081,Male,59,DE,Mobile
3082,Female,26,NL,Desktop
3083,Female,29,DE,Mobile
3084,Female,25,DE,Desktop
3085,Male,61,BR,Desktop
3086,Male,51,FR,Mobile
3087,Male,42,JP,Mobile
3088,Female,49,US,Mobile
3089,Female,30,FR,Desktop
3090,Female,21,US,Mobile
3091,Female,57,IN,Mobile
3092,Female,63,FR,Mobile
3093,Non-binary,19,DE,Mobile
3094,Male,20,IN,Desktop
3095,Male,44,DE,Mobile
3096,Male,20,US,Mobile
3097,Male,51,NL,Mobile
3098,Male,62,US,Desktop
3099,Male,31,IN,Desktop
3100,Female,31,BR,Mobile
3101,Male,58,BR,Mobile
3102,Female,34,IN,Desktop
3103,Female,29,IN,Mobile
3104,Female,21,DE,Mobile
3105,Female,57,US,Mobile
3106,Male,61,DE,Mobile
3107,Female,21,JP,Mobile
3108,Male,55,JP,Mobile
3109,Female,25,BR,Mobile
3110,Male,24,US,Mobile
3111,Male,35,US,Mobile
3112,Female,38,IN,Mobile
3113,Female,58,US,Mobile
3114,Male,50,FR,Desktop
3115,Female,24,DE,Desktop
3116,Male,45,UK,Tablet
3117,Female,59,BR,Mobile
3118,Male,49,JP,Mobile
3119,Male,28,IN,Mobile
3120,Male,24,NL,Desktop
3121,Male,39,DE,Mobile
3122,Male,40,IN,Mobile
3123,Male,34,FR,Desktop
3124,Male,23,NL,Mobile
3125,Male,23,BR,Mobile
3126,Female,42,US,Mobile
3127,Male,62,US,Desktop
3128,Female,46,IN,Desktop
3129,Female,38,FR,Mobile
3130,Male,61,US,Desktop
3131,Female,50,UK,Mobile
3132,Male,51,JP,Mobile
3133,Male,45,FR,Desktop
3134,Female,53,FR,Desktop
3135,Female,41,US,Tablet
3136,Female,47,JP,Desktop
3137,Male,46,IN,Mobile
3138,Female,53,NL,Mobile
3139,Male,60,UK,Mobile
3140,Male,31,BR,Mobile
3141,Male,50,IN,Mobile
3142,Non-binary,19,IN,Mobile
3143,Male,43,JP,Mobile
3144,Female,60,FR,Desktop
3145,Female,48,UK,Mobile
3146,Female,30,NL,Mobile
3147,Female,46,IN,Desktop
3148,Female,34,UK,Desktop
3149,Male,38,US,Mobile
3150,Male,28,BR,Desktop
3151,Female,47,DE,Desktop
3152,Male,27,IN,Desktop
3153,Male,38,US,Mobile
3154,Male,62,UK,Mobile
3155,Male,53,UK,Desktop
3156,Male,37,BR,Mobile
3157,Male,63,BR,Desktop
3158,Female,18,DE,Desktop
3159,Male,63,NL,Desktop
3160,Non-binary,34,US,Tablet
3161,Non-binary,56,BR,Mobile
3162,Male,62,JP,Tablet
3163,Female,46,IN,Desktop
3164,Female,46,US,Mobile
3165,Female,53,FR,Desktop
3166,Male,29,UK,Desktop
3167,Male,26,US,Tablet
3168,Male,34,US,Mobile
3169,Female,40,US,Mobile
3170,Non-binary,52,US,Desktop
3171,Female,30,IN,Mobile
3172,Female,44,UK,Desktop
3173,Non-binary,18,BR,Mobile
3174,Female,19,JP,Mobile
3175,Male,63,FR,Mobile
3176,Female,57,NL,Desktop
3177,Male,58,BR,Mobile
3178,Male,33,US,Desktop
3179,Female,42,DE,Desktop
3180,Female,49,NL,Desktop
3181,Male,29,IN,Mobile
3182,Female,52,IN,Mobile
3183,Male,50,IN,Desktop
3184,Male,37,BR,Mobile
3185,Male,38,NL,Mobile
3186,Female,32,IN,Tablet
3187,Female,55,IN,Mobile
3188,Male,64,NL,Mobile
3189,Male,64,JP,Tablet
3190,Male,54,IN,Mobile
3191,Male,34,NL,Mobile
3192,Female,54,US,Mobile
3193,Female,29,US,Desktop
3194,Female,60,IN,Desktop
3195,Male,30,US,Desktop
3196,Female,36,DE,Tablet
3197,Male,22,FR,Mobile
3198,Male,21,IN,Desktop
3199,Female,36,IN,Mobile
3200,Female,43,BR,Tablet
3201,Female,18,DE,Tablet
3202,Female,57,US,Mobile
3203,Female,23,BR,Desktop
3204,Female,64,US,Desktop
3205,Male,30,FR,Mobile
3206,Male,35,JP,Desktop
3207,Male,25,FR,Tablet
3208,Male,56,FR,Mobile
3209,Male,52,BR,Mobile
3210,Male,21,IN,Tablet
3211,Female,22,DE,Mobile
3212,Female,46,NL,Mobile
3213,Female,58,US,Desktop
3214,Male,23,FR,Desktop
3215,Female,28,UK,Mobile
3216,Male,43,NL,Mobile
3217,Male,23,BR,Desktop
3218,Male,32,US,Mobile
3219,Male,18,FR,Desktop
3220,Male,41,US,Desktop
3221,Female,51,UK,Mobile
3222,Female,37,US,Desktop
3223,Female,30,US,Desktop
3224,Male,37,JP,Tablet
3225,Female,41,JP,Mobile
3226,Female,25,BR,Mobile
3227,Male,23,FR,Desktop
3228,Female,26,IN,Tablet
3229,Female,64,IN,Tablet
3230,Male,51,NL,Mobile
3231,Male,23,US,Mobile
3232,Female,32,BR,Mobile
3233,Male,37,JP,Desktop
3234,Male,26,UK,Desktop
3235,Male,58,DE,Desktop
3236,Female,62,UK,Mobile
3237,Male,29,DE,Tablet
3238,Male,18,BR,Mobile
3239,Male,30,DE,Mobile
3240,Female,45,JP,Mobile
3241,Female,55,IN,Mobile
3242,Female,33,US,Desktop
3243,Male,30,IN,Desktop
3244,Male,29,IN,Mobile
3245,Female,18,NL,Mobile
3246,Male,18,NL,Mobile
3247,Female,38,IN,Desktop
3248,Female,47,DE,Mobile
3249,Male,18,US,Mobile
3250,Non-binary,27,UK,Mobile
3251,Female,60,UK,Desktop
3252,Male,64,BR,Mobile
3253,Female,48,US,Mobile
3254,Male,42,FR,Mobile
3255,Female,45,DE,Mobile
3256,Male,35,IN,Mobile
3257,Male,27,NL,Mobile
3258,Female,35,JP,Desktop
3259,Male,50,IN,Mobile
3260,Male,49,US,Mobile
3261,Female,49,BR,Tablet
3262,Male,46,US,Mobile
3263,Male,20,IN,Mobile
3264,Male,47,FR,Mobile
3265,Male,59,UK,Mobile
3266,Male,48,US,Mobile
3267,Female,45,DE,Desktop
3268,Female,28,IN,Mobile
3269,Male,55,IN,Desktop
3270,Female,39,US,Tablet
3271,Female,30,UK,Mobile
3272,Female,41,DE,Desktop
3273,Female,23,FR,Mobile
3274,Female,61,US,Mobile
3275,Female,51,UK,Desktop
3276,Female,33,IN,Mobile
3277,Female,55,NL,Tablet
3278,Male,20,BR,Mobile
3279,Male,36,NL,Mobile
3280,Female,48,DE,Mobile
3281,Male,19,FR,Mobile
3282,Male,51,UK,Mobile
3283,Male,56,US,Mobile
3284,Male,45,JP,Mobile
3285,Female,27,IN,Mobile
3286,Female,53,BR,Tablet
3287,Male,33,US,Mobile
3288,Male,52,US,Mobile
3289,Male,47,US,Desktop
3290,Male,22,JP,Desktop
3291,Female,22,IN,Desktop
3292,Female,18,NL,Tablet
3293,Female,21,JP,Mobile
3294,Female,32,US,Mobile
3295,Non-binary,19,FR,Desktop
3296,Female,62,US,Mobile
3297,Female,61,UK,Desktop
3298,Male,26,JP,Mobile
3299,Male,32,IN,Tablet
3300,Female,52,US,Desktop
3301,Male,49,US,Mobile
3302,Male,45,FR,Mobile
3303,Non-binary,64,US,Tablet
3304,Female,47,FR,Desktop
3305,Male,49,FR,Desktop
3306,Male,41,UK,Desktop
3307,Male,42,UK,Mobile
3308,Female,31,US,Mobile
3309,Male,42,JP,Mobile
3310,Female,61,DE,Desktop
3311,Female,35,FR,Desktop
3312,Female,24,UK,Mobile
3313,Female,46,BR,Tablet
3314,Male,54,US,Mobile
3315,Male,63,US,Desktop
3316,Female,43,BR,Mobile
3317,Male,55,BR,Mobile
3318,Male,29,UK,Mobile
3319,Male,37,UK,Desktop
3320,Male,37,JP,Desktop
3321,Male,33,US,Mobile
3322,Female,51,US,Mobile
3323,Female,59,DE,Desktop
3324,Female,33,UK,Mobile
3325,Female,24,FR,Desktop
3326,Male,56,BR,Mobile
3327,Female,57,NL,Desktop
3328,Female,61,FR,Desktop
3329,Male,29,DE,Mobile
3330,Female,51,BR,Desktop
3331,Male,51,US,Mobile
3332,Male,55,UK,Tablet
3333,Male,55,BR,Desktop
3334,Male,62,UK,Mobile
3335,Male,40,US,Desktop
3336,Female,21,UK,Mobile
3337,Female,27,BR,Desktop
3338,Male,59,US,Tablet
3339,Female,57,BR,Desktop
3340,Male,18,IN,Mobile
3341,Female,35,FR,Desktop
3342,Male,29,US,Mobile
3343,Male,33,IN,Mobile
3344,Female,48,US,Tablet
3345,Female,41,IN,Mobile
3346,Female,40,BR,Mobile
3347,Female,38,US,Mobile
3348,Female,48,IN,Tablet
3349,Male,50,NL,Tablet
3350,Male,20,DE,Mobile
3351,Male,24,DE,Mobile
3352,Male,34,FR,Desktop
3353,Male,38,BR,Mobile
3354,Female,64,IN,Tablet
3355,Male,59,UK,Tablet
3356,Female,48,FR,Desktop
3357,Female,19,BR,Mobile
3358,Female,22,BR,Desktop
3359,Female,39,NL,Tablet
3360,Male,45,DE,Mobile
3361,Male,49,BR,Desktop
3362,Female,24,UK,Mobile
3363,Female,59,US,Tablet
3364,Male,41,NL,Desktop
3365,Male,45,UK,Mobile
3366,Female,19,US,Mobile
3367,Female,56,US,Mobile
3368,Male,43,BR,Mobile
3369,Male,28,JP,Tablet
3370,Female,32,DE,Mobile
3371,Male,34,US,Tablet
3372,Female,19,IN,Mobile
3373,Male,62,UK,Desktop
3374,Female,55,JP,Tablet
3375,Male,59,FR,Desktop
3376,Male,34,US,Desktop
3377,Female,44,NL,Tablet
3378,Male,39,UK,Desktop
3379,Female,40,IN,Desktop
3380,Male,45,US,Mobile
3381,Female,39,IN,Mobile
3382,Female,54,BR,Mobile
3383,Female,20,IN,Desktop
3384,Male,27,IN,Desktop
3385,Female,59,US,Desktop
3386,Female,59,NL,Tablet
3387,Female,56,IN,Mobile
3388,Male,35,DE,Tablet
3389,Male,39,US,Mobile
3390,Male,19,UK,Mobile
3391,Female,31,US,Desktop
3392,Non-binary,52,IN,Mobile
3393,Male,34,DE,Desktop
3394,Female,40,BR,Desktop
3395,Female,23,JP,Desktop
3396,Male,41,UK,Mobile
3397,Male,51,BR,Mobile
3398,Female,44,US,Mobile
3399,Female,44,US,Mobile
3400,Male,60,US,Mobile
3401,Female,29,UK,Mobile
3402,Female,32,DE,Desktop
3403,Female,47,NL,Tablet
3404,Female,40,US,Desktop
3405,Female,64,US,Mobile
3406,Female,20,BR,Mobile
3407,Male,23,US,Mobile
3408,Female,34,IN,Mobile
3409,Male,39,JP,Mobile
3410,Female,59,BR,Tablet
3411,Male,41,FR,Desktop
3412,Female,38,BR,Mobile
3413,Male,25,BR,Desktop
3414,Male,38,JP,Tablet
3415,Male,42,JP,Mobile
3416,Female,45,DE,Desktop
3417,Female,46,FR,Mobile
3418,Male,38,IN,Mobile
3419,Female,25,US,Desktop
3420,Female,25,NL,Mobile
3421,Male,25,BR,Desktop
3422,Female,47,BR,Mobile
3423,Male,58,UK,Desktop
3424,Male,59,UK,Desktop
3425,Female,32,US,Desktop
3426,Male,21,FR,Desktop
3427,Female,47,IN,Desktop
3428,Female,19,IN,Mobile
3429,Female,47,UK,Mobile
3430,Female,36,UK,Desktop
3431,Female,57,IN,Mobile
3432,Non-binary,47,BR,Mobile
3433,Male,52,NL,Tablet
3434,Male,37,DE,Mobile
3435,Female,57,US,Mobile
3436,Male,42,IN,Tablet
3437,Male,47,FR,Mobile
3438,Male,34,DE,Desktop
3439,Female,39,IN,Mobile
3440,Male,57,BR,Mobile
3441,Male,36,JP,Desktop
3442,Male,19,NL,Mobile
3443,Male,35,DE,Desktop
3444,Female,36,JP,Mobile
3445,Male,37,JP,Mobile
3446,Female,21,JP,Mobile
3447,Female,24,IN,Mobile
3448,Male,33,DE,Mobile
3449,Female,37,US,Desktop
3450,Female,19,DE,Mobile
3451,Female,36,JP,Mobile
3452,Male,33,UK,Mobile
3453,Male,19,BR,Mobile
3454,Non-binary,29,JP,Mobile
3455,Female,30,JP,Desktop
3456,Female,24,JP,Desktop
3457,Female,53,FR,Desktop
3458,Male,21,NL,Mobile
3459,Female,45,JP,Mobile
3460,Male,49,US,Desktop
3461,Female,55,US,Mobile
3462,Male,43,JP,Desktop
3463,Male,43,BR,Tablet
3464,Female,53,NL,Mobile
3465,Female,58,US,Desktop
3466,Female,27,NL,Mobile
3467,Male,55,JP,Mobile
3468,Male,39,FR,Mobile
3469,Non-binary,22,DE,Desktop
3470,Male,46,FR,Mobile
3471,Male,63,IN,Desktop
3472,Female,24,IN,Desktop
3473,Male,18,DE,Mobile
3474,Female,61,FR,Mobile
3475,Male,46,UK,Desktop
3476,Female,28,DE,Mobile
3477,Female,55,US,Desktop
3478,Female,36,NL,Mobile
3479,Female,33,FR,Tablet
3480,Male,31,UK,Mobile
3481,Female,46,UK,Mobile
3482,Female,24,US,Desktop
3483,Female,35,US,Mobile
3484,Female,32,BR,Mobile
3485,Female,20,US,Mobile
3486,Female,53,US,Desktop
3487,Female,18,JP,Mobile
3488,Male,63,UK,Mobile
3489,Female,22,IN,Mobile
3490,Female,34,FR,Mobile
3491,Male,22,BR,Tablet
3492,Female,35,FR,Mobile
3493,Female,46,US,Mobile
3494,Male,22,IN,Mobile
3495,Female,42,IN,Mobile
3496,Female,54,UK,Tablet
3497,Female,39,BR,Mobile
3498,Male,23,NL,Desktop
3499,Female,50,IN,Mobile
3500,Male,26,IN,Desktop
3501,Female,18,US,Mobile
3502,Male,38,IN,Mobile
3503,Female,30,JP,Mobile
3504,Female,19,BR,Mobile
3505,Female,54,US,Tablet
3506,Female,46,IN,Desktop
3507,Female,60,FR,Mobile
3508,Female,40,UK,Mobile
3509,Male,38,IN,Desktop
3510,Female,57,FR,Mobile
3511,Female,21,IN,Mobile
3512,Non-binary,34,BR,Desktop
3513,Non-binary,55,UK,Mobile
3514,Female,31,JP,Mobile
3515,Female,59,FR,Mobile
3516,Female,31,NL,Mobile
3517,Male,37,DE,Desktop
3518,Female,60,US,Desktop
3519,Female,29,BR,Tablet
3520,Female,63,DE,Mobile
3521,Female,20,JP,Desktop
3522,Male,30,JP,Tablet
3523,Male,45,BR,Desktop
3524,Female,45,US,Tablet
3525,Male,60,BR,Tablet
3526,Male,63,US,Desktop
3527,Male,49,IN,Tablet
3528,Female,49,NL,Desktop
3529,Female,32,JP,Mobile
3530,Male,55,DE,Tablet
3531,Male,48,UK,Desktop
3532,Male,19,JP,Mobile
3533,Male,57,NL,Mobile
3534,Female,34,IN,Mobile
3535,Female,40,IN,Desktop
3536,Male,40,NL,Mobile
3537,Female,56,DE,Mobile
3538,Male,30,FR,Mobile
3539,Male,36,IN,Mobile
3540,Female,19,JP,Tablet
3541,Female,34,UK,Mobile
3542,Female,22,BR,Mobile
3543,Male,45,UK,Mobile
3544,Male,59,FR,Desktop
3545,Male,39,IN,Desktop
3546,Female,60,IN,Mobile
3547,Non-binary,63,DE,Mobile
3548,Male,20,UK,Tablet
3549,Female,42,UK,Desktop
3550,Female,42,US,Desktop
3551,Female,36,UK,Mobile
3552,Male,57,IN,Tablet
3553,Female,36,DE,Desktop
3554,Male,20,UK,Mobile
3555,Female,43,BR,Tablet
3556,Female,27,US,Desktop
3557,Female,34,UK,Desktop
3558,Female,41,JP,Desktop
3559,Female,51,US,Mobile
3560,Female,31,DE,Mobile
3561,Female,35,FR,Mobile
3562,Female,21,US,Mobile
3563,Male,36,UK,Mobile
3564,Non-binary,45,US,Mobile
3565,Female,46,UK,Tablet
3566,Female,31,IN,Mobile
3567,Female,20,DE,Desktop
3568,Female,45,DE,Mobile
3569,Male,48,DE,Mobile
3570,Female,22,JP,Mobile
3571,Male,41,US,Mobile
3572,Male,22,IN,Mobile
3573,Male,39,UK,Mobile
3574,Male,48,JP,Desktop
3575,Male,51,UK,Mobile
3576,Female,51,US,Mobile
3577,Male,53,NL,Mobile
3578,Female,29,US,Mobile
3579,Male,57,BR,Mobile
3580,Female,34,BR,Mobile
3581,Female,35,BR,Desktop
3582,Male,55,US,Desktop
3583,Female,33,BR,Desktop
